,index,filepaths,labels,data set,class_index
30401,30401,train/OKINAWA RAIL/088.jpg,OKINAWA RAIL,train,210
30402,30402,train/OKINAWA RAIL/089.jpg,OKINAWA RAIL,train,210
30403,30403,train/OKINAWA RAIL/090.jpg,OKINAWA RAIL,train,210
30404,30404,train/OKINAWA RAIL/091.jpg,OKINAWA RAIL,train,210
30405,30405,train/OKINAWA RAIL/092.jpg,OKINAWA RAIL,train,210
30406,30406,train/OKINAWA RAIL/093.jpg,OKINAWA RAIL,train,210
30407,30407,train/OKINAWA RAIL/094.jpg,OKINAWA RAIL,train,210
30408,30408,train/OKINAWA RAIL/095.jpg,OKINAWA RAIL,train,210
30409,30409,train/OKINAWA RAIL/096.jpg,OKINAWA RAIL,train,210
30410,30410,train/OKINAWA RAIL/097.jpg,OKINAWA RAIL,train,210
30411,30411,train/OKINAWA RAIL/098.jpg,OKINAWA RAIL,train,210
30412,30412,train/OKINAWA RAIL/099.jpg,OKINAWA RAIL,train,210
30413,30413,train/OKINAWA RAIL/100.jpg,OKINAWA RAIL,train,210
30414,30414,train/OKINAWA RAIL/101.jpg,OKINAWA RAIL,train,210
30415,30415,train/OKINAWA RAIL/102.jpg,OKINAWA RAIL,train,210
30416,30416,train/OKINAWA RAIL/103.jpg,OKINAWA RAIL,train,210
30417,30417,train/OKINAWA RAIL/104.jpg,OKINAWA RAIL,train,210
30418,30418,train/OKINAWA RAIL/105.jpg,OKINAWA RAIL,train,210
30419,30419,train/OKINAWA RAIL/106.jpg,OKINAWA RAIL,train,210
30420,30420,train/OKINAWA RAIL/107.jpg,OKINAWA RAIL,train,210
30421,30421,train/OKINAWA RAIL/108.jpg,OKINAWA RAIL,train,210
30422,30422,train/OKINAWA RAIL/109.jpg,OKINAWA RAIL,train,210
30423,30423,train/OKINAWA RAIL/110.jpg,OKINAWA RAIL,train,210
30424,30424,train/OKINAWA RAIL/111.jpg,OKINAWA RAIL,train,210
30425,30425,train/OKINAWA RAIL/112.jpg,OKINAWA RAIL,train,210
30426,30426,train/OKINAWA RAIL/113.jpg,OKINAWA RAIL,train,210
30427,30427,train/OKINAWA RAIL/114.jpg,OKINAWA RAIL,train,210
30428,30428,train/OKINAWA RAIL/115.jpg,OKINAWA RAIL,train,210
30429,30429,train/OKINAWA RAIL/116.jpg,OKINAWA RAIL,train,210
30430,30430,train/OKINAWA RAIL/117.jpg,OKINAWA RAIL,train,210
30431,30431,train/OKINAWA RAIL/118.jpg,OKINAWA RAIL,train,210
30432,30432,train/OKINAWA RAIL/119.jpg,OKINAWA RAIL,train,210
30433,30433,train/OKINAWA RAIL/120.jpg,OKINAWA RAIL,train,210
30434,30434,train/ORANGE BRESTED BUNTING/001.jpg,ORANGE BRESTED BUNTING,train,211
30435,30435,train/ORANGE BRESTED BUNTING/002.jpg,ORANGE BRESTED BUNTING,train,211
30436,30436,train/ORANGE BRESTED BUNTING/003.jpg,ORANGE BRESTED BUNTING,train,211
30437,30437,train/ORANGE BRESTED BUNTING/004.jpg,ORANGE BRESTED BUNTING,train,211
30438,30438,train/ORANGE BRESTED BUNTING/005.jpg,ORANGE BRESTED BUNTING,train,211
30439,30439,train/ORANGE BRESTED BUNTING/006.jpg,ORANGE BRESTED BUNTING,train,211
30440,30440,train/ORANGE BRESTED BUNTING/007.jpg,ORANGE BRESTED BUNTING,train,211
30441,30441,train/ORANGE BRESTED BUNTING/008.jpg,ORANGE BRESTED BUNTING,train,211
30442,30442,train/ORANGE BRESTED BUNTING/009.jpg,ORANGE BRESTED BUNTING,train,211
30443,30443,train/ORANGE BRESTED BUNTING/010.jpg,ORANGE BRESTED BUNTING,train,211
30444,30444,train/ORANGE BRESTED BUNTING/011.jpg,ORANGE BRESTED BUNTING,train,211
30445,30445,train/ORANGE BRESTED BUNTING/012.jpg,ORANGE BRESTED BUNTING,train,211
30446,30446,train/ORANGE BRESTED BUNTING/013.jpg,ORANGE BRESTED BUNTING,train,211
30447,30447,train/ORANGE BRESTED BUNTING/014.jpg,ORANGE BRESTED BUNTING,train,211
30448,30448,train/ORANGE BRESTED BUNTING/015.jpg,ORANGE BRESTED BUNTING,train,211
30449,30449,train/ORANGE BRESTED BUNTING/016.jpg,ORANGE BRESTED BUNTING,train,211
30450,30450,train/ORANGE BRESTED BUNTING/017.jpg,ORANGE BRESTED BUNTING,train,211
30451,30451,train/ORANGE BRESTED BUNTING/018.jpg,ORANGE BRESTED BUNTING,train,211
30452,30452,train/ORANGE BRESTED BUNTING/019.jpg,ORANGE BRESTED BUNTING,train,211
30453,30453,train/ORANGE BRESTED BUNTING/020.jpg,ORANGE BRESTED BUNTING,train,211
30454,30454,train/ORANGE BRESTED BUNTING/021.jpg,ORANGE BRESTED BUNTING,train,211
30455,30455,train/ORANGE BRESTED BUNTING/022.jpg,ORANGE BRESTED BUNTING,train,211
30456,30456,train/ORANGE BRESTED BUNTING/023.jpg,ORANGE BRESTED BUNTING,train,211
30457,30457,train/ORANGE BRESTED BUNTING/024.jpg,ORANGE BRESTED BUNTING,train,211
30458,30458,train/ORANGE BRESTED BUNTING/025.jpg,ORANGE BRESTED BUNTING,train,211
30459,30459,train/ORANGE BRESTED BUNTING/026.jpg,ORANGE BRESTED BUNTING,train,211
30460,30460,train/ORANGE BRESTED BUNTING/027.jpg,ORANGE BRESTED BUNTING,train,211
30461,30461,train/ORANGE BRESTED BUNTING/028.jpg,ORANGE BRESTED BUNTING,train,211
30462,30462,train/ORANGE BRESTED BUNTING/029.jpg,ORANGE BRESTED BUNTING,train,211
30463,30463,train/ORANGE BRESTED BUNTING/030.jpg,ORANGE BRESTED BUNTING,train,211
30464,30464,train/ORANGE BRESTED BUNTING/031.jpg,ORANGE BRESTED BUNTING,train,211
30465,30465,train/ORANGE BRESTED BUNTING/032.jpg,ORANGE BRESTED BUNTING,train,211
30466,30466,train/ORANGE BRESTED BUNTING/033.jpg,ORANGE BRESTED BUNTING,train,211
30467,30467,train/ORANGE BRESTED BUNTING/034.jpg,ORANGE BRESTED BUNTING,train,211
30468,30468,train/ORANGE BRESTED BUNTING/035.jpg,ORANGE BRESTED BUNTING,train,211
30469,30469,train/ORANGE BRESTED BUNTING/036.jpg,ORANGE BRESTED BUNTING,train,211
30470,30470,train/ORANGE BRESTED BUNTING/037.jpg,ORANGE BRESTED BUNTING,train,211
30471,30471,train/ORANGE BRESTED BUNTING/038.jpg,ORANGE BRESTED BUNTING,train,211
30472,30472,train/ORANGE BRESTED BUNTING/039.jpg,ORANGE BRESTED BUNTING,train,211
30473,30473,train/ORANGE BRESTED BUNTING/040.jpg,ORANGE BRESTED BUNTING,train,211
30474,30474,train/ORANGE BRESTED BUNTING/041.jpg,ORANGE BRESTED BUNTING,train,211
30475,30475,train/ORANGE BRESTED BUNTING/042.jpg,ORANGE BRESTED BUNTING,train,211
30476,30476,train/ORANGE BRESTED BUNTING/043.jpg,ORANGE BRESTED BUNTING,train,211
30477,30477,train/ORANGE BRESTED BUNTING/044.jpg,ORANGE BRESTED BUNTING,train,211
30478,30478,train/ORANGE BRESTED BUNTING/045.jpg,ORANGE BRESTED BUNTING,train,211
30479,30479,train/ORANGE BRESTED BUNTING/046.jpg,ORANGE BRESTED BUNTING,train,211
30480,30480,train/ORANGE BRESTED BUNTING/047.jpg,ORANGE BRESTED BUNTING,train,211
30481,30481,train/ORANGE BRESTED BUNTING/048.jpg,ORANGE BRESTED BUNTING,train,211
30482,30482,train/ORANGE BRESTED BUNTING/049.jpg,ORANGE BRESTED BUNTING,train,211
30483,30483,train/ORANGE BRESTED BUNTING/050.jpg,ORANGE BRESTED BUNTING,train,211
30484,30484,train/ORANGE BRESTED BUNTING/051.jpg,ORANGE BRESTED BUNTING,train,211
30485,30485,train/ORANGE BRESTED BUNTING/052.jpg,ORANGE BRESTED BUNTING,train,211
30486,30486,train/ORANGE BRESTED BUNTING/053.jpg,ORANGE BRESTED BUNTING,train,211
30487,30487,train/ORANGE BRESTED BUNTING/054.jpg,ORANGE BRESTED BUNTING,train,211
30488,30488,train/ORANGE BRESTED BUNTING/055.jpg,ORANGE BRESTED BUNTING,train,211
30489,30489,train/ORANGE BRESTED BUNTING/056.jpg,ORANGE BRESTED BUNTING,train,211
30490,30490,train/ORANGE BRESTED BUNTING/057.jpg,ORANGE BRESTED BUNTING,train,211
30491,30491,train/ORANGE BRESTED BUNTING/058.jpg,ORANGE BRESTED BUNTING,train,211
30492,30492,train/ORANGE BRESTED BUNTING/059.jpg,ORANGE BRESTED BUNTING,train,211
30493,30493,train/ORANGE BRESTED BUNTING/060.jpg,ORANGE BRESTED BUNTING,train,211
30494,30494,train/ORANGE BRESTED BUNTING/061.jpg,ORANGE BRESTED BUNTING,train,211
30495,30495,train/ORANGE BRESTED BUNTING/062.jpg,ORANGE BRESTED BUNTING,train,211
30496,30496,train/ORANGE BRESTED BUNTING/063.jpg,ORANGE BRESTED BUNTING,train,211
30497,30497,train/ORANGE BRESTED BUNTING/064.jpg,ORANGE BRESTED BUNTING,train,211
30498,30498,train/ORANGE BRESTED BUNTING/065.jpg,ORANGE BRESTED BUNTING,train,211
30499,30499,train/ORANGE BRESTED BUNTING/066.jpg,ORANGE BRESTED BUNTING,train,211
30500,30500,train/ORANGE BRESTED BUNTING/067.jpg,ORANGE BRESTED BUNTING,train,211
30501,30501,train/ORANGE BRESTED BUNTING/068.jpg,ORANGE BRESTED BUNTING,train,211
30502,30502,train/ORANGE BRESTED BUNTING/069.jpg,ORANGE BRESTED BUNTING,train,211
30503,30503,train/ORANGE BRESTED BUNTING/070.jpg,ORANGE BRESTED BUNTING,train,211
30504,30504,train/ORANGE BRESTED BUNTING/071.jpg,ORANGE BRESTED BUNTING,train,211
30505,30505,train/ORANGE BRESTED BUNTING/072.jpg,ORANGE BRESTED BUNTING,train,211
30506,30506,train/ORANGE BRESTED BUNTING/073.jpg,ORANGE BRESTED BUNTING,train,211
30507,30507,train/ORANGE BRESTED BUNTING/074.jpg,ORANGE BRESTED BUNTING,train,211
30508,30508,train/ORANGE BRESTED BUNTING/075.jpg,ORANGE BRESTED BUNTING,train,211
30509,30509,train/ORANGE BRESTED BUNTING/076.jpg,ORANGE BRESTED BUNTING,train,211
30510,30510,train/ORANGE BRESTED BUNTING/077.jpg,ORANGE BRESTED BUNTING,train,211
30511,30511,train/ORANGE BRESTED BUNTING/078.jpg,ORANGE BRESTED BUNTING,train,211
30512,30512,train/ORANGE BRESTED BUNTING/079.jpg,ORANGE BRESTED BUNTING,train,211
30513,30513,train/ORANGE BRESTED BUNTING/080.jpg,ORANGE BRESTED BUNTING,train,211
30514,30514,train/ORANGE BRESTED BUNTING/081.jpg,ORANGE BRESTED BUNTING,train,211
30515,30515,train/ORANGE BRESTED BUNTING/082.jpg,ORANGE BRESTED BUNTING,train,211
30516,30516,train/ORANGE BRESTED BUNTING/083.jpg,ORANGE BRESTED BUNTING,train,211
30517,30517,train/ORANGE BRESTED BUNTING/084.jpg,ORANGE BRESTED BUNTING,train,211
30518,30518,train/ORANGE BRESTED BUNTING/085.jpg,ORANGE BRESTED BUNTING,train,211
30519,30519,train/ORANGE BRESTED BUNTING/086.jpg,ORANGE BRESTED BUNTING,train,211
30520,30520,train/ORANGE BRESTED BUNTING/087.jpg,ORANGE BRESTED BUNTING,train,211
30521,30521,train/ORANGE BRESTED BUNTING/088.jpg,ORANGE BRESTED BUNTING,train,211
30522,30522,train/ORANGE BRESTED BUNTING/089.jpg,ORANGE BRESTED BUNTING,train,211
30523,30523,train/ORANGE BRESTED BUNTING/090.jpg,ORANGE BRESTED BUNTING,train,211
30524,30524,train/ORANGE BRESTED BUNTING/091.jpg,ORANGE BRESTED BUNTING,train,211
30525,30525,train/ORANGE BRESTED BUNTING/092.jpg,ORANGE BRESTED BUNTING,train,211
30526,30526,train/ORANGE BRESTED BUNTING/093.jpg,ORANGE BRESTED BUNTING,train,211
30527,30527,train/ORANGE BRESTED BUNTING/094.jpg,ORANGE BRESTED BUNTING,train,211
30528,30528,train/ORANGE BRESTED BUNTING/095.jpg,ORANGE BRESTED BUNTING,train,211
30529,30529,train/ORANGE BRESTED BUNTING/096.jpg,ORANGE BRESTED BUNTING,train,211
30530,30530,train/ORANGE BRESTED BUNTING/097.jpg,ORANGE BRESTED BUNTING,train,211
30531,30531,train/ORANGE BRESTED BUNTING/098.jpg,ORANGE BRESTED BUNTING,train,211
30532,30532,train/ORANGE BRESTED BUNTING/099.jpg,ORANGE BRESTED BUNTING,train,211
30533,30533,train/ORANGE BRESTED BUNTING/100.jpg,ORANGE BRESTED BUNTING,train,211
30534,30534,train/ORANGE BRESTED BUNTING/101.jpg,ORANGE BRESTED BUNTING,train,211
30535,30535,train/ORANGE BRESTED BUNTING/102.jpg,ORANGE BRESTED BUNTING,train,211
30536,30536,train/ORANGE BRESTED BUNTING/103.jpg,ORANGE BRESTED BUNTING,train,211
30537,30537,train/ORANGE BRESTED BUNTING/104.jpg,ORANGE BRESTED BUNTING,train,211
30538,30538,train/ORANGE BRESTED BUNTING/105.jpg,ORANGE BRESTED BUNTING,train,211
30539,30539,train/ORANGE BRESTED BUNTING/106.jpg,ORANGE BRESTED BUNTING,train,211
30540,30540,train/ORANGE BRESTED BUNTING/107.jpg,ORANGE BRESTED BUNTING,train,211
30541,30541,train/ORANGE BRESTED BUNTING/108.jpg,ORANGE BRESTED BUNTING,train,211
30542,30542,train/ORANGE BRESTED BUNTING/109.jpg,ORANGE BRESTED BUNTING,train,211
30543,30543,train/ORANGE BRESTED BUNTING/110.jpg,ORANGE BRESTED BUNTING,train,211
30544,30544,train/ORANGE BRESTED BUNTING/111.jpg,ORANGE BRESTED BUNTING,train,211
30545,30545,train/ORANGE BRESTED BUNTING/112.jpg,ORANGE BRESTED BUNTING,train,211
30546,30546,train/ORANGE BRESTED BUNTING/113.jpg,ORANGE BRESTED BUNTING,train,211
30547,30547,train/ORANGE BRESTED BUNTING/114.jpg,ORANGE BRESTED BUNTING,train,211
30548,30548,train/ORANGE BRESTED BUNTING/115.jpg,ORANGE BRESTED BUNTING,train,211
30549,30549,train/ORANGE BRESTED BUNTING/116.jpg,ORANGE BRESTED BUNTING,train,211
30550,30550,train/ORANGE BRESTED BUNTING/117.jpg,ORANGE BRESTED BUNTING,train,211
30551,30551,train/ORANGE BRESTED BUNTING/118.jpg,ORANGE BRESTED BUNTING,train,211
30552,30552,train/ORANGE BRESTED BUNTING/119.jpg,ORANGE BRESTED BUNTING,train,211
30553,30553,train/ORANGE BRESTED BUNTING/120.jpg,ORANGE BRESTED BUNTING,train,211
30554,30554,train/ORANGE BRESTED BUNTING/121.jpg,ORANGE BRESTED BUNTING,train,211
30555,30555,train/ORANGE BRESTED BUNTING/122.jpg,ORANGE BRESTED BUNTING,train,211
30556,30556,train/ORANGE BRESTED BUNTING/123.jpg,ORANGE BRESTED BUNTING,train,211
30557,30557,train/ORANGE BRESTED BUNTING/124.jpg,ORANGE BRESTED BUNTING,train,211
30558,30558,train/ORANGE BRESTED BUNTING/125.jpg,ORANGE BRESTED BUNTING,train,211
30559,30559,train/ORANGE BRESTED BUNTING/126.jpg,ORANGE BRESTED BUNTING,train,211
30560,30560,train/ORANGE BRESTED BUNTING/127.jpg,ORANGE BRESTED BUNTING,train,211
30561,30561,train/ORANGE BRESTED BUNTING/128.jpg,ORANGE BRESTED BUNTING,train,211
30562,30562,train/ORANGE BRESTED BUNTING/129.jpg,ORANGE BRESTED BUNTING,train,211
30563,30563,train/ORANGE BRESTED BUNTING/130.jpg,ORANGE BRESTED BUNTING,train,211
30564,30564,train/ORANGE BRESTED BUNTING/131.jpg,ORANGE BRESTED BUNTING,train,211
30565,30565,train/ORANGE BRESTED BUNTING/132.jpg,ORANGE BRESTED BUNTING,train,211
30566,30566,train/ORIENTAL BAY OWL/001.jpg,ORIENTAL BAY OWL,train,212
30567,30567,train/ORIENTAL BAY OWL/002.jpg,ORIENTAL BAY OWL,train,212
30568,30568,train/ORIENTAL BAY OWL/003.jpg,ORIENTAL BAY OWL,train,212
30569,30569,train/ORIENTAL BAY OWL/004.jpg,ORIENTAL BAY OWL,train,212
30570,30570,train/ORIENTAL BAY OWL/005.jpg,ORIENTAL BAY OWL,train,212
30571,30571,train/ORIENTAL BAY OWL/006.jpg,ORIENTAL BAY OWL,train,212
30572,30572,train/ORIENTAL BAY OWL/007.jpg,ORIENTAL BAY OWL,train,212
30573,30573,train/ORIENTAL BAY OWL/008.jpg,ORIENTAL BAY OWL,train,212
30574,30574,train/ORIENTAL BAY OWL/009.jpg,ORIENTAL BAY OWL,train,212
30575,30575,train/ORIENTAL BAY OWL/010.jpg,ORIENTAL BAY OWL,train,212
30576,30576,train/ORIENTAL BAY OWL/011.jpg,ORIENTAL BAY OWL,train,212
30577,30577,train/ORIENTAL BAY OWL/012.jpg,ORIENTAL BAY OWL,train,212
30578,30578,train/ORIENTAL BAY OWL/013.jpg,ORIENTAL BAY OWL,train,212
30579,30579,train/ORIENTAL BAY OWL/014.jpg,ORIENTAL BAY OWL,train,212
30580,30580,train/ORIENTAL BAY OWL/015.jpg,ORIENTAL BAY OWL,train,212
30581,30581,train/ORIENTAL BAY OWL/016.jpg,ORIENTAL BAY OWL,train,212
30582,30582,train/ORIENTAL BAY OWL/017.jpg,ORIENTAL BAY OWL,train,212
30583,30583,train/ORIENTAL BAY OWL/018.jpg,ORIENTAL BAY OWL,train,212
30584,30584,train/ORIENTAL BAY OWL/019.jpg,ORIENTAL BAY OWL,train,212
30585,30585,train/ORIENTAL BAY OWL/020.jpg,ORIENTAL BAY OWL,train,212
30586,30586,train/ORIENTAL BAY OWL/021.jpg,ORIENTAL BAY OWL,train,212
30587,30587,train/ORIENTAL BAY OWL/022.jpg,ORIENTAL BAY OWL,train,212
30588,30588,train/ORIENTAL BAY OWL/023.jpg,ORIENTAL BAY OWL,train,212
30589,30589,train/ORIENTAL BAY OWL/024.jpg,ORIENTAL BAY OWL,train,212
30590,30590,train/ORIENTAL BAY OWL/025.jpg,ORIENTAL BAY OWL,train,212
30591,30591,train/ORIENTAL BAY OWL/026.jpg,ORIENTAL BAY OWL,train,212
30592,30592,train/ORIENTAL BAY OWL/027.jpg,ORIENTAL BAY OWL,train,212
30593,30593,train/ORIENTAL BAY OWL/028.jpg,ORIENTAL BAY OWL,train,212
30594,30594,train/ORIENTAL BAY OWL/029.jpg,ORIENTAL BAY OWL,train,212
30595,30595,train/ORIENTAL BAY OWL/030.jpg,ORIENTAL BAY OWL,train,212
30596,30596,train/ORIENTAL BAY OWL/031.jpg,ORIENTAL BAY OWL,train,212
30597,30597,train/ORIENTAL BAY OWL/032.jpg,ORIENTAL BAY OWL,train,212
30598,30598,train/ORIENTAL BAY OWL/033.jpg,ORIENTAL BAY OWL,train,212
30599,30599,train/ORIENTAL BAY OWL/034.jpg,ORIENTAL BAY OWL,train,212
30600,30600,train/ORIENTAL BAY OWL/035.jpg,ORIENTAL BAY OWL,train,212
30601,30601,train/ORIENTAL BAY OWL/036.jpg,ORIENTAL BAY OWL,train,212
30602,30602,train/ORIENTAL BAY OWL/037.jpg,ORIENTAL BAY OWL,train,212
30603,30603,train/ORIENTAL BAY OWL/038.jpg,ORIENTAL BAY OWL,train,212
30604,30604,train/ORIENTAL BAY OWL/039.jpg,ORIENTAL BAY OWL,train,212
30605,30605,train/ORIENTAL BAY OWL/040.jpg,ORIENTAL BAY OWL,train,212
30606,30606,train/ORIENTAL BAY OWL/041.jpg,ORIENTAL BAY OWL,train,212
30607,30607,train/ORIENTAL BAY OWL/042.jpg,ORIENTAL BAY OWL,train,212
30608,30608,train/ORIENTAL BAY OWL/043.jpg,ORIENTAL BAY OWL,train,212
30609,30609,train/ORIENTAL BAY OWL/044.jpg,ORIENTAL BAY OWL,train,212
30610,30610,train/ORIENTAL BAY OWL/045.jpg,ORIENTAL BAY OWL,train,212
30611,30611,train/ORIENTAL BAY OWL/046.jpg,ORIENTAL BAY OWL,train,212
30612,30612,train/ORIENTAL BAY OWL/047.jpg,ORIENTAL BAY OWL,train,212
30613,30613,train/ORIENTAL BAY OWL/048.jpg,ORIENTAL BAY OWL,train,212
30614,30614,train/ORIENTAL BAY OWL/049.jpg,ORIENTAL BAY OWL,train,212
30615,30615,train/ORIENTAL BAY OWL/050.jpg,ORIENTAL BAY OWL,train,212
30616,30616,train/ORIENTAL BAY OWL/051.jpg,ORIENTAL BAY OWL,train,212
30617,30617,train/ORIENTAL BAY OWL/052.jpg,ORIENTAL BAY OWL,train,212
30618,30618,train/ORIENTAL BAY OWL/053.jpg,ORIENTAL BAY OWL,train,212
30619,30619,train/ORIENTAL BAY OWL/054.jpg,ORIENTAL BAY OWL,train,212
30620,30620,train/ORIENTAL BAY OWL/055.jpg,ORIENTAL BAY OWL,train,212
30621,30621,train/ORIENTAL BAY OWL/056.jpg,ORIENTAL BAY OWL,train,212
30622,30622,train/ORIENTAL BAY OWL/057.jpg,ORIENTAL BAY OWL,train,212
30623,30623,train/ORIENTAL BAY OWL/058.jpg,ORIENTAL BAY OWL,train,212
30624,30624,train/ORIENTAL BAY OWL/059.jpg,ORIENTAL BAY OWL,train,212
30625,30625,train/ORIENTAL BAY OWL/060.jpg,ORIENTAL BAY OWL,train,212
30626,30626,train/ORIENTAL BAY OWL/061.jpg,ORIENTAL BAY OWL,train,212
30627,30627,train/ORIENTAL BAY OWL/062.jpg,ORIENTAL BAY OWL,train,212
30628,30628,train/ORIENTAL BAY OWL/063.jpg,ORIENTAL BAY OWL,train,212
30629,30629,train/ORIENTAL BAY OWL/064.jpg,ORIENTAL BAY OWL,train,212
30630,30630,train/ORIENTAL BAY OWL/065.jpg,ORIENTAL BAY OWL,train,212
30631,30631,train/ORIENTAL BAY OWL/066.jpg,ORIENTAL BAY OWL,train,212
30632,30632,train/ORIENTAL BAY OWL/067.jpg,ORIENTAL BAY OWL,train,212
30633,30633,train/ORIENTAL BAY OWL/068.jpg,ORIENTAL BAY OWL,train,212
30634,30634,train/ORIENTAL BAY OWL/069.jpg,ORIENTAL BAY OWL,train,212
30635,30635,train/ORIENTAL BAY OWL/070.jpg,ORIENTAL BAY OWL,train,212
30636,30636,train/ORIENTAL BAY OWL/071.jpg,ORIENTAL BAY OWL,train,212
30637,30637,train/ORIENTAL BAY OWL/072.jpg,ORIENTAL BAY OWL,train,212
30638,30638,train/ORIENTAL BAY OWL/073.jpg,ORIENTAL BAY OWL,train,212
30639,30639,train/ORIENTAL BAY OWL/074.jpg,ORIENTAL BAY OWL,train,212
30640,30640,train/ORIENTAL BAY OWL/075.jpg,ORIENTAL BAY OWL,train,212
30641,30641,train/ORIENTAL BAY OWL/076.jpg,ORIENTAL BAY OWL,train,212
30642,30642,train/ORIENTAL BAY OWL/077.jpg,ORIENTAL BAY OWL,train,212
30643,30643,train/ORIENTAL BAY OWL/078.jpg,ORIENTAL BAY OWL,train,212
30644,30644,train/ORIENTAL BAY OWL/079.jpg,ORIENTAL BAY OWL,train,212
30645,30645,train/ORIENTAL BAY OWL/080.jpg,ORIENTAL BAY OWL,train,212
30646,30646,train/ORIENTAL BAY OWL/081.jpg,ORIENTAL BAY OWL,train,212
30647,30647,train/ORIENTAL BAY OWL/082.jpg,ORIENTAL BAY OWL,train,212
30648,30648,train/ORIENTAL BAY OWL/083.jpg,ORIENTAL BAY OWL,train,212
30649,30649,train/ORIENTAL BAY OWL/084.jpg,ORIENTAL BAY OWL,train,212
30650,30650,train/ORIENTAL BAY OWL/085.jpg,ORIENTAL BAY OWL,train,212
30651,30651,train/ORIENTAL BAY OWL/086.jpg,ORIENTAL BAY OWL,train,212
30652,30652,train/ORIENTAL BAY OWL/087.jpg,ORIENTAL BAY OWL,train,212
30653,30653,train/ORIENTAL BAY OWL/088.jpg,ORIENTAL BAY OWL,train,212
30654,30654,train/ORIENTAL BAY OWL/089.jpg,ORIENTAL BAY OWL,train,212
30655,30655,train/ORIENTAL BAY OWL/090.jpg,ORIENTAL BAY OWL,train,212
30656,30656,train/ORIENTAL BAY OWL/091.jpg,ORIENTAL BAY OWL,train,212
30657,30657,train/ORIENTAL BAY OWL/092.jpg,ORIENTAL BAY OWL,train,212
30658,30658,train/ORIENTAL BAY OWL/093.jpg,ORIENTAL BAY OWL,train,212
30659,30659,train/ORIENTAL BAY OWL/094.jpg,ORIENTAL BAY OWL,train,212
30660,30660,train/ORIENTAL BAY OWL/095.jpg,ORIENTAL BAY OWL,train,212
30661,30661,train/ORIENTAL BAY OWL/096.jpg,ORIENTAL BAY OWL,train,212
30662,30662,train/ORIENTAL BAY OWL/097.jpg,ORIENTAL BAY OWL,train,212
30663,30663,train/ORIENTAL BAY OWL/098.jpg,ORIENTAL BAY OWL,train,212
30664,30664,train/ORIENTAL BAY OWL/099.jpg,ORIENTAL BAY OWL,train,212
30665,30665,train/ORIENTAL BAY OWL/100.jpg,ORIENTAL BAY OWL,train,212
30666,30666,train/ORIENTAL BAY OWL/101.jpg,ORIENTAL BAY OWL,train,212
30667,30667,train/ORIENTAL BAY OWL/102.jpg,ORIENTAL BAY OWL,train,212
30668,30668,train/ORIENTAL BAY OWL/103.jpg,ORIENTAL BAY OWL,train,212
30669,30669,train/ORIENTAL BAY OWL/104.jpg,ORIENTAL BAY OWL,train,212
30670,30670,train/ORIENTAL BAY OWL/105.jpg,ORIENTAL BAY OWL,train,212
30671,30671,train/ORIENTAL BAY OWL/106.jpg,ORIENTAL BAY OWL,train,212
30672,30672,train/ORIENTAL BAY OWL/107.jpg,ORIENTAL BAY OWL,train,212
30673,30673,train/ORIENTAL BAY OWL/108.jpg,ORIENTAL BAY OWL,train,212
30674,30674,train/ORIENTAL BAY OWL/109.jpg,ORIENTAL BAY OWL,train,212
30675,30675,train/ORIENTAL BAY OWL/110.jpg,ORIENTAL BAY OWL,train,212
30676,30676,train/ORIENTAL BAY OWL/111.jpg,ORIENTAL BAY OWL,train,212
30677,30677,train/ORIENTAL BAY OWL/112.jpg,ORIENTAL BAY OWL,train,212
30678,30678,train/ORIENTAL BAY OWL/113.jpg,ORIENTAL BAY OWL,train,212
30679,30679,train/ORIENTAL BAY OWL/114.jpg,ORIENTAL BAY OWL,train,212
30680,30680,train/ORIENTAL BAY OWL/115.jpg,ORIENTAL BAY OWL,train,212
30681,30681,train/ORIENTAL BAY OWL/116.jpg,ORIENTAL BAY OWL,train,212
30682,30682,train/ORIENTAL BAY OWL/117.jpg,ORIENTAL BAY OWL,train,212
30683,30683,train/ORIENTAL BAY OWL/118.jpg,ORIENTAL BAY OWL,train,212
30684,30684,train/ORIENTAL BAY OWL/119.jpg,ORIENTAL BAY OWL,train,212
30685,30685,train/ORIENTAL BAY OWL/120.jpg,ORIENTAL BAY OWL,train,212
30686,30686,train/ORIENTAL BAY OWL/121.jpg,ORIENTAL BAY OWL,train,212
30687,30687,train/ORIENTAL BAY OWL/122.jpg,ORIENTAL BAY OWL,train,212
30688,30688,train/ORIENTAL BAY OWL/123.jpg,ORIENTAL BAY OWL,train,212
30689,30689,train/ORIENTAL BAY OWL/124.jpg,ORIENTAL BAY OWL,train,212
30690,30690,train/ORIENTAL BAY OWL/125.jpg,ORIENTAL BAY OWL,train,212
30691,30691,train/ORIENTAL BAY OWL/126.jpg,ORIENTAL BAY OWL,train,212
30692,30692,train/ORIENTAL BAY OWL/127.jpg,ORIENTAL BAY OWL,train,212
30693,30693,train/OSPREY/001.jpg,OSPREY,train,213
30694,30694,train/OSPREY/002.jpg,OSPREY,train,213
30695,30695,train/OSPREY/003.jpg,OSPREY,train,213
30696,30696,train/OSPREY/004.jpg,OSPREY,train,213
30697,30697,train/OSPREY/005.jpg,OSPREY,train,213
30698,30698,train/OSPREY/006.jpg,OSPREY,train,213
30699,30699,train/OSPREY/007.jpg,OSPREY,train,213
